Date,Prev Close,Open,High,Low,Close,Volume
11/28/2000,225.75,225.9,226.75,220,221.65,184557
11/29/2000,221.65,239.4,239.4,219.15,222.05,155730
11/30/2000,222.05,223.85,226,218.5,221.15,122224
12/1/2000,221.15,220.25,220.25,210,216.25,365183
12/4/2000,216.25,215,218.9,215,216.35,108820
12/5/2000,216.35,217.9,217.9,213,214.15,227174
12/6/2000,214.15,218,229.9,218,219.95,236651
12/7/2000,219.95,219.25,220,217.5,218.25,81015
12/8/2000,218.25,219,221.5,218.05,219.15,175181
12/11/2000,219.15,221,224.6,220,222.6,158635
12/12/2000,222.6,225,231.95,225,228.6,456843
12/13/2000,228.6,229.5,244,229.1,234.5,496545
12/14/2000,234.5,235,237,228,229.25,174675
12/15/2000,229.25,232,232,218.8,219.75,224568
12/18/2000,219.75,213.05,219.9,213.05,217.1,138443
12/19/2000,217.1,217.45,219.05,214.05,215.05,263238
12/20/2000,215.05,217,221.9,215.5,219.95,177651
12/21/2000,219.95,217,220.5,215,217.65,137770
12/22/2000,217.65,219.9,220,215.65,216.25,106109
12/26/2000,216.25,215.15,219,212.4,215.35,190046
12/27/2000,215.35,215.5,220,215.5,218.25,71141
12/28/2000,218.25,218.7,224.95,218.7,220.05,175348
12/29/2000,220.05,221,224.75,220,222.8,180270
1/1/2001,222.8,224.9,225.75,222,222.25,100359
1/2/2001,222.25,222.85,225,219,224,178681
1/3/2001,224,227,235,225,225.85,420754
1/4/2001,225.85,228.35,229.9,224.65,225.35,212527
1/5/2001,225.35,225.45,230,224.7,228.6,161844
1/8/2001,228.6,227,232,227,230.15,259613
1/9/2001,230.15,230.7,238,229.2,235.75,269985
1/10/2001,235.75,238.6,239.95,224.1,225.4,325928
1/11/2001,225.4,228,232,226,228.9,189900
1/12/2001,228.9,231.5,239,230,237.3,394676
1/15/2001,237.3,239.8,251.9,239,249,489958
1/16/2001,249,250,251.6,246.05,250,286315
1/17/2001,250,249,251,245.2,249.15,208308
1/18/2001,249.15,249.95,250.5,246,249.9,169451
1/19/2001,249.9,249.9,254,246.1,251.75,306254
1/22/2001,251.75,253,259.5,245.9,248.05,255351
1/23/2001,248.05,248.25,253,248.25,249.65,107406
1/24/2001,249.65,249,251,246.5,249.4,107105
1/25/2001,249.4,249.5,255,248,249.6,127993
1/29/2001,249.6,248,250,243,245.3,164108
1/30/2001,245.3,245,250.5,242.55,249.4,122735
1/31/2001,249.4,246,255,246,253.9,174052
2/1/2001,253.9,254,255.05,248.5,251.2,94243
2/2/2001,251.2,250.6,253.6,248.5,252.25,84263
2/5/2001,252.25,252,272.4,251,264,528047
2/6/2001,264,263,265,257.05,259.5,102320
2/7/2001,259.5,260,263.5,250,251.3,114416
2/8/2001,251.3,251.8,259,250,258.3,124721
2/9/2001,258.3,259.9,279,259.9,272.15,799552
2/12/2001,272.15,272.9,273.9,261,262.5,220103
2/13/2001,262.5,263,265.5,257.5,259.2,181101
2/14/2001,259.2,260,265.7,256.9,264.5,264106
2/15/2001,264.5,266,266,260,261.15,93948
2/16/2001,261.15,263.95,269.95,252.2,253.8,223898
2/19/2001,253.8,261,263.8,253.5,256.8,178961
2/20/2001,256.8,256,257.5,250.1,250.8,144267
2/21/2001,250.8,253.8,254,239,250.3,211877
2/22/2001,250.3,250.1,256,249.3,251.5,236774
2/23/2001,251.5,252.95,253,244,247.4,269766
2/26/2001,247.4,247,251,240.05,250,82838
2/27/2001,250,250,252,247.1,250.4,155319
2/28/2001,250.4,265,269,250,256.55,440391
3/1/2001,256.55,262,274.7,259.1,264.95,334400
3/2/2001,264.95,269,272,263.3,264.6,308440
3/5/2001,264.6,263,267,255.15,257.25,208140
3/7/2001,257.25,256,260,250.1,257.4,121635
3/8/2001,257.4,256,264,256,262.25,90497
3/9/2001,262.25,258,258,250.05,252.65,142838
3/12/2001,252.65,251,253,249.05,250.2,91542
3/13/2001,250.2,249.05,249.05,210.55,221.15,251489
3/14/2001,221.15,220,248,220,243.9,147434
3/15/2001,243.9,249.85,249.85,235.05,242.35,171408
3/16/2001,242.35,240.05,245,224,232.5,110751
3/19/2001,232.5,226,237,224,234.85,45727
3/20/2001,234.85,234.1,235,227.25,229.45,69982
3/21/2001,229.45,226,242,226,236.15,96100
3/22/2001,236.15,236.5,237.5,231.2,232.8,23625
3/23/2001,232.8,232.5,235,225,229.55,36179
3/26/2001,229.55,223,231,223,227.45,17177
3/27/2001,227.45,228,229.95,226.05,227.2,119070
3/28/2001,227.2,229.1,233.9,228,228.65,30500
3/29/2001,228.65,228.9,231,228,229.5,118095
3/30/2001,229.5,229,231,226.05,228.35,61899
4/2/2001,228.35,226.2,226.2,215,223.15,80742
4/3/2001,223.15,221.1,226,219.1,225.05,86186
4/4/2001,225.05,222.6,226.95,220.15,225.95,31799
4/6/2001,225.95,225,230.5,225,227.9,45070
4/9/2001,227.9,227.1,227.25,222,225.4,51850
4/10/2001,225.4,225.5,227.9,225,226,86633
4/11/2001,226,225.6,232.5,225,230.55,93417
4/12/2001,230.55,228.05,235,224.1,231.4,104520
4/16/2001,231.4,234.95,241.9,229,235.65,98129
4/17/2001,235.65,236,248,235,245.75,130855
4/18/2001,245.75,247,249.9,243,245.25,112919
4/19/2001,245.25,246,250,236,239.6,233788
4/20/2001,239.6,245,245,235.05,243.65,153301
