Date,Prev Close,Open,High,Low,Close,Volume
2/16/2010,337.85,347,347,325.5,332.05,1111155
2/17/2010,332.05,339.8,339.8,330,330.35,48146
2/18/2010,330.35,326.2,336.9,326.2,330.75,11269
2/19/2010,330.75,330,332.95,327.5,330.05,13795
2/22/2010,330.05,334.95,337,329.1,330.05,34665
2/23/2010,330.05,331,332.95,326.25,331.5,27720
2/24/2010,331.5,332,333,328,330.3,14242
2/25/2010,330.3,330.3,333.8,330.3,331.55,16211
2/26/2010,331.55,331.55,354,331.55,347.1,207719
3/2/2010,347.1,345,360,344,346.9,238951
3/3/2010,346.9,347,353,340,341.6,50868
3/4/2010,341.6,346,347.95,335.35,338.15,37246
3/5/2010,338.15,337.25,344.45,335.3,337.05,45508
3/8/2010,337.05,343,344,333,334.2,34202
3/9/2010,334.2,335,343.9,334.05,337.4,39114
3/10/2010,337.4,337.1,348.9,335.15,344.7,208316
3/11/2010,344.7,336.15,348.9,336.15,338.15,83321
3/12/2010,338.15,336,342.9,325.2,330.8,232978
3/15/2010,330.8,332,332.75,328.1,329.95,69386
3/16/2010,329.95,327,336,327,330.55,35699
3/17/2010,330.55,330.45,333.7,328.1,329.9,444100
3/18/2010,329.9,332.9,333,326.5,329.45,290302
3/19/2010,329.45,327.9,330.3,327.5,329.8,317233
3/22/2010,329.8,325.45,329,316.3,317.9,81532
3/23/2010,317.9,319.85,326,318,318.8,93126
3/25/2010,318.8,315.2,325.5,315,317,1870323
3/26/2010,317,317,335,317,322.05,344179
3/29/2010,322.05,321.3,328.2,320,324.3,37779
3/30/2010,324.3,324,341.9,322.95,336.45,120166
3/31/2010,336.45,338,342,334.25,336.15,39310
4/1/2010,336.15,321.35,348,321.35,344.9,61900
4/5/2010,344.9,340,348.5,340,346.55,25181
4/6/2010,346.55,345,347,340.05,342.9,18914
4/7/2010,342.9,341,346.8,340,342.3,15518
4/8/2010,342.3,337,354.75,337,349.95,128017
4/9/2010,349.95,351,361.45,344,359.1,83112
4/12/2010,359.1,353,369,347,359.6,104026
4/13/2010,359.6,360,368.9,351,352.65,49302
4/15/2010,352.65,353.1,360,322,326.95,1389377
4/16/2010,326.95,326.95,330.8,305.3,307.95,448191
4/19/2010,307.95,305,310.5,300,305.85,157903
4/20/2010,305.85,310,315,307,313.35,132891
4/21/2010,313.35,315,324.15,313.1,318.75,222312
4/22/2010,318.75,318,326.3,318,321.4,74180
4/23/2010,321.4,322,324,319.1,321.95,37425
4/26/2010,321.95,320.4,327.7,318.5,327,81603
4/27/2010,327,329,329,322.55,323.6,29756
4/28/2010,323.6,319.7,331.7,316.3,326.95,858242
4/29/2010,326.95,324,341,324,339.2,131598
4/30/2010,339.2,340,347,339.5,343.95,134918
5/3/2010,343.95,345,349.95,342.3,345.2,33484
5/4/2010,345.2,345,350,338,339.1,40665
5/5/2010,339.1,355.5,406.95,325,398.1,3892186
5/6/2010,398.1,401,426,401,412.9,3236056
5/7/2010,412.9,401,405.95,392,398,610904
5/10/2010,398,406,452.3,401.1,438.75,1677584
5/11/2010,438.75,444,458.5,427.15,433.7,1308765
5/12/2010,433.7,437,476,434.05,468.7,2159101
5/13/2010,468.7,475,534.5,473,511.85,5234859
5/14/2010,511.85,508.8,549,492.3,537.05,5662266
5/17/2010,537.05,530,557.8,521.9,532,2714365
5/18/2010,532,535,545.5,482,486.3,1673509
5/19/2010,486.3,481.5,501.8,459.2,467.8,1822298
5/20/2010,467.8,474,490,448,451.95,771951
5/21/2010,451.95,445,465.5,430.4,457.35,1363497
5/24/2010,457.35,467.6,469.25,422.55,429,721128
5/25/2010,429,411,438.7,405,424.7,1484161
5/26/2010,424.7,439,445.9,425.2,441.15,871124
5/27/2010,441.15,438.5,451.7,436.1,445.95,602353
5/28/2010,445.95,452,454,440.6,443.5,301864
5/31/2010,443.5,458.55,458.55,437,441,328231
6/1/2010,441,438.8,466.8,438.8,456.15,598760
6/2/2010,456.15,459.9,467,456.15,462.45,264673
6/3/2010,462.45,471.85,487.4,464.5,483.45,465596
6/4/2010,483.45,477.7,488,467.25,469.9,243705
6/7/2010,469.9,465,467,451,458.65,122661
6/8/2010,458.65,463.25,465,441,447.9,180588
6/9/2010,447.9,492.7,492.7,461,466.95,1969538
6/10/2010,466.95,472,472.5,460.45,466.5,553653
6/11/2010,466.5,470.5,473.8,461.5,464.05,258982
6/14/2010,464.05,468,471.1,457,461.55,186271
6/15/2010,461.55,465,465,452.7,453.95,130598
6/16/2010,453.95,456,465,452.1,454.85,119704
6/17/2010,454.85,452,461.95,446.9,448.75,102962
6/18/2010,448.75,435,435,403.9,403.9,2425325
6/21/2010,403.9,407,428.8,407,417.25,1076470
6/22/2010,417.25,405.1,423.8,405.1,417.2,286316
6/23/2010,417.2,413,425.9,412,418.2,233304
6/24/2010,418.2,415.15,424.85,415.15,419.1,194033
6/25/2010,419.1,420,427.45,417.5,422.1,237246
6/28/2010,422.1,424.7,428,416,425.75,147829
6/29/2010,425.75,410.35,445,410.35,439.6,1046273
6/30/2010,439.6,434.9,440,424.4,437.15,287751
